fund_name,manager_name,fund_strategy,target_size_display,target_size_millions,currency,expected_quarter,expected_year,status,source_file,source_page,raw_line,quality_score,quality_reason
Procuritas Capital Investors VII €407m 2022,,,€407m,407.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,71,Procuritas Capital Investors VII €407m 2022,70,real fund name; manager found; target size found
Vaaka Partners Buyout IV €250m 2022,Blue Equity III DKK 750m 2021,buyout,€250m,250.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,71,Vaaka Partners Buyout IV €250m 2022,70,real fund name; manager found; target size found
CapMan Buyout XI €190m 2020,,buyout,€190m,190.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,71,CapMan Buyout XI €190m 2020,70,real fund name; manager found; target size found
MB Equity Fund VI €173m 2021,,,€173m,173.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,71,MB Equity Fund VI €173m 2021,70,real fund name; manager found; target size found
Priveq Investment Fund VII SEK 3.0bn,,,3.0bn,3000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Priveq Investment Fund VII SEK 3.0bn 2024,70,real fund name; manager found; target size found
Accent Equity Fund VII SEK 2.25bn 2023,,,2.25bn,2250.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Accent Equity Fund VII SEK 2.25bn 2023,70,real fund name; manager found; target size found
Longship Fund III NOK 2.1bn 2023,,,2.1bn,2100.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Longship Fund III NOK 2.1bn 2023,70,real fund name; manager found; target size found
Adelis Equity Partners IV €1.6bn,Ceder Capital 3 SEK 1.5bn 2023,,€1.6bn,1600.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Adelis Equity Partners IV €1.6bn 2024,70,real fund name; manager found; target size found
Ceder Capital 3 SEK 1.5bn 2023,,,1.5bn,1500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Ceder Capital 3 SEK 1.5bn 2023,70,real fund name; manager found; target size found
Verdane Idun II (Impact Fund) €700m,,,€700m,700.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Verdane Idun II (Impact Fund) €700m 2024,70,real fund name; manager found; target size found
Celero Capital I €275m,,,€275m,275.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Celero Capital I €275m 2024,70,real fund name; manager found; target size found
VIA Equity Fund V €250m,,,€250m,250.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,VIA Equity Fund V €250m 2024,70,real fund name; manager found; target size found
Sponsor Fund VI €231m,,,€231m,231.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Sponsor Fund VI €231m 2024,70,real fund name; manager found; target size found
Systematic Growth Fund IV €215m,,growth,€215m,215.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Systematic Growth Fund IV €215m 2024,70,real fund name; manager found; target size found
Consolid Equity III €210m,,,€210m,210.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,72,Consolid Equity III €210m 2024,70,real fund name; manager found; target size found
ISQ Global Infrastructure Fund IV $15.0bn* Raising,,infrastructure,$15.0bn,15000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,ISQ Global Infrastructure Fund IV $15.0bn* Raising,70,real fund name; manager found; target size found
Partners Group Direct Infrastructure IV $8.0bn* Held Close,,infrastructure,$8.0bn,8000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Partners Group Direct Infrastructure IV $8.0bn* Held Close,70,real fund name; manager found; target size found
InfraVia European Fund VI €7.5bn* Held Close,,,€7.5bn,7500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,InfraVia European Fund VI €7.5bn* Held Close,70,real fund name; manager found; target size found
DWS Pan-European Infrastructure Fund IV $4.3bn* Held Close,,infrastructure,$4.3bn,4300.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,DWS Pan-European Infrastructure Fund IV $4.3bn* Held Close,70,real fund name; manager found; target size found
Apollo Infrastructure Opportunities Fund III $2.3bn* Held Close,,infrastructure,$2.3bn,2300.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Apollo Infrastructure Opportunities Fund III $2.3bn* Held Close,70,real fund name; manager found; target size found
Tiger Infrastructure Partners Fund IV $1.5bn* Held Close,,infrastructure,$1.5bn,1500.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Tiger Infrastructure Partners Fund IV $1.5bn* Held Close,70,real fund name; manager found; target size found
InfraRed Infrastructure Fund VII $1.5bn* Raising,,infrastructure,$1.5bn,1500.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,InfraRed Infrastructure Fund VII $1.5bn* Raising,70,real fund name; manager found; target size found
Infracapital Greenfield Infrastructure Fund II £1.3bn 2019,,infrastructure,£1.3bn,1300.0,GBP,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Infracapital Greenfield Infrastructure Fund II £1.3bn 2019,70,real fund name; manager found; target size found
Infracapital Partners IV €1.2bn* Held Close Swiss Life Funds (Lux) Global Infrastructure Opportunities Growth II €1.0bn* Held Close,,"growth, infrastructure",€1.2bn,1200.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Infracapital Partners IV €1.2bn* Held Close Swiss Life Funds (Lux) Global Infrastructure Opportunities Growth II €1.0bn* Held Close,70,real fund name; manager found; target size found
UBS Archmore International Infrastructure III $1.0bn 2019,,infrastructure,$1.0bn,1000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,UBS Archmore International Infrastructure III $1.0bn 2019,70,real fund name; manager found; target size found
PATRIZIA European Infrastructure Fund III €600m* Held Close,,infrastructure,€600m,600.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,PATRIZIA European Infrastructure Fund III €600m* Held Close,70,real fund name; manager found; target size found
Meanings Infrastructure Fund €400m* Held Close,,infrastructure,€400m,400.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,73,Meanings Infrastructure Fund €400m* Held Close,70,real fund name; manager found; target size found
Brookfield Infrastructure Fund V $28.0bn 2022,,infrastructure,$28.0bn,28000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Brookfield Infrastructure Fund V $28.0bn 2022,70,real fund name; manager found; target size found
Global Infrastructure Partners V $25.2bn 2023,,infrastructure,$25.2bn,25200.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Global Infrastructure Partners V $25.2bn 2023,70,real fund name; manager found; target size found
EQT Infrastructure VI €21.5bn 2023,,infrastructure,€21.5bn,21500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,EQT Infrastructure VI €21.5bn 2023,70,real fund name; manager found; target size found
Antin Infrastructure Partners V €10.2bn 2022,,infrastructure,€10.2bn,10200.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Antin Infrastructure Partners V €10.2bn 2022,70,real fund name; manager found; target size found
Macquarie European Infrastructure Fund VII €8.0bn 2022,,infrastructure,€8.0bn,8000.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Macquarie European Infrastructure Fund VII €8.0bn 2022,70,real fund name; manager found; target size found
Macquarie Infrastructure Partners VI $6.8bn 2022,,infrastructure,$6.8bn,6800.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Macquarie Infrastructure Partners VI $6.8bn 2022,70,real fund name; manager found; target size found
North Haven Infrastructure Partners IV $4.1bn 2022,,infrastructure,$4.1bn,4100.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,North Haven Infrastructure Partners IV $4.1bn 2022,70,real fund name; manager found; target size found
Stonepeak Opportunities Fund $3.2bn 2022,,,$3.2bn,3200.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Stonepeak Opportunities Fund $3.2bn 2022,70,real fund name; manager found; target size found
Basalt Infrastructure Partners IV $2.7bn 2022,,infrastructure,$2.7bn,2700.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Basalt Infrastructure Partners IV $2.7bn 2022,70,real fund name; manager found; target size found
Northleaf Infrastructure Capital Partners IV $2.6bn 2023,,infrastructure,$2.6bn,2600.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Northleaf Infrastructure Capital Partners IV $2.6bn 2023,70,real fund name; manager found; target size found
Antin Infrastructure Mid Cap I €2.2bn 2021,,infrastructure,€2.2bn,2200.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Antin Infrastructure Mid Cap I €2.2bn 2021,70,real fund name; manager found; target size found
Ancala Infrastructure Fund III €1.4bn 2022,,infrastructure,€1.4bn,1400.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Ancala Infrastructure Fund III €1.4bn 2022,70,real fund name; manager found; target size found
Quaero European Infrastructure Fund III €1.4bn 2023,,infrastructure,€1.4bn,1400.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Quaero European Infrastructure Fund III €1.4bn 2023,70,real fund name; manager found; target size found
Ara Infrastructure Fund I $500m 2022,,infrastructure,$500m,500.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Ara Infrastructure Fund I $500m 2022,70,real fund name; manager found; target size found
CapMan Nordic Infrastructure II €375m 2022,,infrastructure,€375m,375.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,CapMan Nordic Infrastructure II €375m 2022,70,real fund name; manager found; target size found
Aberdeen Global Infrastructure Partners III $368m 2022,,infrastructure,$368m,368.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,74,Aberdeen Global Infrastructure Partners III $368m 2022,70,real fund name; manager found; target size found
Wren House Infrastructure LP $5.0bn 2021,,infrastructure,$5.0bn,5000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Wren House Infrastructure LP $5.0bn 2021,70,real fund name; manager found; target size found
Vauban Core Infrastructure Fund V €2.5bn* Raising,,infrastructure,€2.5bn,2500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Vauban Core Infrastructure Fund V €2.5bn* Raising,70,real fund name; manager found; target size found
Swiss Life Funds (lux) Global Infrastructure Opportunities IV €2.5bn* Raising,,infrastructure,€2.5bn,2500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Swiss Life Funds (lux) Global Infrastructure Opportunities IV €2.5bn* Raising,70,real fund name; manager found; target size found
Arjun Infrastructure Alliance Europe 3 €2.5bn* Raising,,infrastructure,€2.5bn,2500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Arjun Infrastructure Alliance Europe 3 €2.5bn* Raising,70,real fund name; manager found; target size found
Meridiam Infrastructure Europe IV €2.3bn 2021,,infrastructure,€2.3bn,2300.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Meridiam Infrastructure Europe IV €2.3bn 2021,70,real fund name; manager found; target size found
Allianz European Infrastructure Equity Fund II €1.5bn 2022,,infrastructure,€1.5bn,1500.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Allianz European Infrastructure Equity Fund II €1.5bn 2022,70,real fund name; manager found; target size found
Federated Hermes Diversified Infrastructure Fund £1.4bn 2023,,infrastructure,£1.4bn,1400.0,GBP,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Federated Hermes Diversified Infrastructure Fund £1.4bn 2023,70,real fund name; manager found; target size found
MEAG European Infrastructure I €600m* Raising,,infrastructure,€600m,600.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,MEAG European Infrastructure I €600m* Raising,70,real fund name; manager found; target size found
Aberdeen Standard Core Infrastructure III €585m 2022,,infrastructure,€585m,585.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Aberdeen Standard Core Infrastructure III €585m 2022,70,real fund name; manager found; target size found
Schroders Mid Infra Equity II €500m,,,€500m,500.0,EUR,,,Announced,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Schroders Mid Infra Equity II €500m Announced,65,real fund name; target size found; status found
RiverRock Brownfield Infrastructure Fund II €400m* Raising,,infrastructure,€400m,400.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,RiverRock Brownfield Infrastructure Fund II €400m* Raising,70,real fund name; manager found; target size found
ACIF Infrastructure II €396m 2022,,infrastructure,€396m,396.0,EUR,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,ACIF Infrastructure II €396m 2022,70,real fund name; manager found; target size found
Reichmuth Infrastructure II CIP ₣320m 2019,,infrastructure,320m,320.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,76,Reichmuth Infrastructure II CIP ₣320m 2019,70,real fund name; manager found; target size found
JP Morgan Infrastructure Investments $38.4bn Open Ended,,infrastructure,$38.4bn,38400.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,77,JP Morgan Infrastructure Investments $38.4bn Open Ended,70,real fund name; manager found; target size found
KKR Diversified Core Infrastructure Fund $10.2bn Open Ended,,infrastructure,$10.2bn,10200.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,77,KKR Diversified Core Infrastructure Fund $10.2bn Open Ended,70,real fund name; manager found; target size found
Igneo Global Diversified Infrastructure Fund $10.0bn Open Ended,,infrastructure,$10.0bn,10000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,77,Igneo Global Diversified Infrastructure Fund $10.0bn Open Ended,70,real fund name; manager found; target size found
Brookfield Super-Core Infrastructure Partners $10.0bn Open Ended,,infrastructure,$10.0bn,10000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,77,Brookfield Super-Core Infrastructure Partners $10.0bn Open Ended,70,real fund name; manager found; target size found
Stonepeak Core Fund $5.0bn Open Ended,,,$5.0bn,5000.0,USD,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,77,Stonepeak Core Fund $5.0bn Open Ended,70,real fund name; manager found; target size found
